[12:01:55] [info] Shaddock: Creating window Shaddock Editor (1280, 720)
[12:01:56] [info] Shaddock: OpenGL Information:
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:01] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:02] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:03] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:04] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:05] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:06] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:07] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:08] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:09] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
[12:05:10] [warning] Shaddock: PixelData = 1036831949
